order_id,payment_type,payment_value
12132,upi,71523
12133,credit_card,34618
12134,credit_card,34568
12135,wallet,8322
12136,wallet,3566
12137,wallet,19412
12138,credit_card,2196
12139,wallet,19895
12140,debit_card,153557
12141,upi,1341
12142,debit_card,1823
12143,debit_card,8183
12144,credit_card,53701
12145,wallet,3249
12146,upi,37413
12147,upi,15254
12148,debit_card,56768
12149,debit_card,7122
12150,debit_card,275
12151,upi,15246
12152,credit_card,8382
12153,wallet,28687
12154,credit_card,37514
12155,wallet,55715
12156,upi,4519
12157,wallet,52091
12158,upi,28767
12159,credit_card,4374
12160,credit_card,18023
12161,debit_card,5920
12162,debit_card,1656
12163,wallet,27689
12164,wallet,8239
12165,credit_card,4201
12166,debit_card,8351
12167,debit_card,27842
12168,credit_card,2976
12169,wallet,1234
12170,debit_card,11074
12171,credit_card,2941
12172,upi,18683
12173,credit_card,50572
12174,upi,20921
12175,credit_card,6727
12176,wallet,11902
12177,wallet,26528
12178,credit_card,14006
12179,wallet,17207
12180,wallet,14485
12181,upi,58840
12182,upi,2734
12183,upi,39004
12184,wallet,52165
12185,credit_card,53124
12186,debit_card,10024
12187,debit_card,10320
12188,upi,8719
12189,credit_card,13704
12190,wallet,1442
12191,credit_card,49638
12192,debit_card,40332
12193,credit_card,40627
12194,debit_card,13552
12195,debit_card,15776
12196,credit_card,7007
12197,upi,12770
12198,debit_card,6998
12199,debit_card,4837
12200,credit_card,11890
12201,debit_card,4388
12202,credit_card,16268
12203,credit_card,8827
12204,debit_card,26295
12205,wallet,7947
12206,wallet,14365
12207,credit_card,82056
12208,upi,37642
12209,wallet,2393
12210,debit_card,4756
12211,upi,88506
12212,upi,8718
12213,debit_card,35475
12214,credit_card,9587
12215,wallet,21889
12216,wallet,69378
12217,credit_card,4108
12218,debit_card,50302
12219,debit_card,191
12220,upi,60507
12221,upi,1042
12222,credit_card,12049
12223,wallet,87820
12224,debit_card,87282
12225,debit_card,35321
12226,wallet,98158
12227,credit_card,6189
12228,upi,1932
12229,upi,1650
12230,debit_card,31928
12231,wallet,4017
12232,debit_card,65327
12233,wallet,9085
12234,upi,1861
12235,upi,13964
12236,wallet,27096
12237,wallet,2998
12238,credit_card,29787
12239,wallet,11394
12240,credit_card,11532
12241,debit_card,27071
12242,wallet,1116
12243,wallet,1989
12244,debit_card,1537
12245,wallet,22608
12246,credit_card,19590
12247,upi,13885
12248,credit_card,4796
12249,credit_card,12095
12250,wallet,3245
12251,credit_card,69628
12252,upi,25158
12253,credit_card,39207
12254,debit_card,30651
12255,upi,17464
12256,debit_card,41705
12257,upi,13751
12258,debit_card,5919
12259,credit_card,39658
12260,credit_card,61281
12261,credit_card,1003
12262,upi,14042
12263,wallet,6999
12264,debit_card,8210
12265,upi,13129
12266,debit_card,35493
12267,credit_card,60993
12268,upi,2899
12269,credit_card,20596
12270,debit_card,87399
12271,wallet,6267
12272,wallet,30197
12273,upi,1590
12274,debit_card,4539
12275,debit_card,3975
12276,upi,1529
12277,wallet,42381
12278,wallet,43627
12279,upi,5306
12280,debit_card,8694
12281,upi,67883
12282,debit_card,11765
12283,debit_card,57881
12284,wallet,40536
12285,credit_card,54843
12286,wallet,53216
12287,wallet,31668
12288,wallet,22107
12289,upi,14707
12290,debit_card,25423
12291,debit_card,50721
12292,wallet,49508
12293,wallet,25242
12294,credit_card,810
12295,upi,1059
12296,upi,11051
12297,upi,13144
12298,debit_card,11899
12299,debit_card,52188
12300,wallet,48073
12301,debit_card,55181
12302,debit_card,669
12303,debit_card,27043
12304,debit_card,7118
12305,wallet,61968
12306,debit_card,10771
12307,credit_card,2913
12308,credit_card,46250
12309,debit_card,48374
12310,debit_card,34232
12311,wallet,6174
12312,debit_card,2970
12313,wallet,38206
12314,wallet,8007
12315,upi,25519
12316,credit_card,32697
12317,debit_card,3451
12318,wallet,11636
12319,wallet,8770
12320,credit_card,15280
12321,upi,18634
12322,wallet,1966
12323,wallet,6283
12324,wallet,5210
12325,credit_card,13105
12326,credit_card,4514
12327,credit_card,56163
12328,debit_card,3948
12329,wallet,8428
12330,credit_card,12343
12331,credit_card,44897
12332,credit_card,18752
12333,debit_card,26604
12334,credit_card,2514
12335,debit_card,2080
12336,debit_card,6297
12337,wallet,4245
12338,wallet,19039
12339,debit_card,21673
12340,debit_card,17693
12341,credit_card,6753
12342,wallet,9449
12343,upi,71772
12344,debit_card,783
12345,credit_card,2228
12346,wallet,7395
12347,upi,15863
12348,upi,18743
12349,credit_card,28416
12350,credit_card,53120
12351,wallet,9827
12352,credit_card,6305
12353,upi,8116
12354,credit_card,34211
12355,upi,39782
12356,debit_card,1289
12357,debit_card,31230
12358,credit_card,18897
12359,credit_card,12448
12360,wallet,7991
12361,upi,54481
12362,upi,4595
12363,upi,23577
12364,credit_card,347
12365,upi,2754
12366,credit_card,50577
12367,debit_card,23613
12368,wallet,10150
12369,upi,8176
12370,wallet,12224
12371,credit_card,43075
12372,upi,50159
12373,debit_card,2467
12374,upi,54942
12375,credit_card,477
12376,upi,20534
12377,wallet,58576
12378,wallet,18168
12379,debit_card,15309
12380,wallet,29237
12381,wallet,28078
12382,upi,33504
12383,wallet,3464
12384,credit_card,37988
12385,credit_card,17506
12386,debit_card,36499
12387,upi,35174
12388,debit_card,2265
12389,upi,7875
12390,credit_card,1073
12391,upi,51121
12392,credit_card,24236
12393,debit_card,3595
12394,wallet,12367
12395,credit_card,14613
12396,credit_card,2525
12397,debit_card,19200
12398,wallet,47920
12399,credit_card,42675
12400,upi,6855
12401,upi,7754
12402,wallet,66668
12403,upi,2549
12404,wallet,83435
12405,upi,363
12406,credit_card,28251
12407,credit_card,4149
12408,credit_card,18716
12409,debit_card,34679
12410,upi,30870
12411,debit_card,2889
12412,debit_card,11321
12413,credit_card,13925
12414,debit_card,10860
12415,credit_card,18267
12416,upi,10448
12417,upi,9967
12418,upi,2830
12419,credit_card,46463
12420,credit_card,14078
12421,debit_card,41807
12422,wallet,7140
12423,upi,9963
12424,wallet,19282
12425,wallet,49211
12426,wallet,40266
12427,wallet,61218
12428,upi,1280
12429,upi,38215
12430,credit_card,14484
12431,credit_card,49062
12432,wallet,66550
12433,credit_card,21704
12434,upi,48456
12435,credit_card,43593
12436,wallet,2208
12437,wallet,1771
12438,debit_card,39171
12439,wallet,7899
12440,upi,18103
12441,wallet,707
12442,credit_card,756
12443,upi,12377
12444,debit_card,5456
12445,debit_card,65580
12446,upi,8056
12447,credit_card,5753
12448,wallet,15040
12449,wallet,30124
12450,debit_card,25506
12451,credit_card,37937
12452,wallet,18167
12453,upi,9486
12454,credit_card,51325
12455,upi,45979
12456,debit_card,13808
12457,wallet,22483
12458,debit_card,16861
12459,upi,24750
12460,debit_card,2493
12461,wallet,7855
12462,credit_card,14281
12463,credit_card,14109
12464,debit_card,73385
12465,upi,32350
12466,credit_card,16861
12467,credit_card,5953
12468,wallet,45754
12469,wallet,15752
12470,debit_card,18532
12471,debit_card,37927
12472,upi,11049
12473,credit_card,4081
12474,upi,12780
12475,credit_card,2848
12476,debit_card,48299
12477,wallet,9117
12478,upi,21827
12479,upi,1578
12480,debit_card,2120
12481,upi,4319
12482,credit_card,6540
12483,upi,39922
12484,wallet,3761
12485,upi,1180
12486,debit_card,3843
12487,credit_card,1635
12488,debit_card,9307
12489,credit_card,57378
12490,debit_card,170
12491,credit_card,57534
12492,wallet,21912
12493,debit_card,24098
12494,upi,22203
12495,debit_card,6414
12496,credit_card,70522
12497,debit_card,4576
12498,credit_card,853
12499,debit_card,26910
12500,credit_card,18190
12501,debit_card,10288
12502,credit_card,1668
12503,upi,44230
12504,credit_card,33818
12505,credit_card,6202
12506,wallet,2847
12507,credit_card,9691
12508,debit_card,28530
12509,debit_card,21041
12510,upi,8732
12511,upi,20829
12512,wallet,1612
12513,credit_card,408
12514,wallet,41761
12515,wallet,13734
12516,wallet,32969
12517,upi,10681
12518,wallet,38359
12519,credit_card,32540
12520,debit_card,17850
12521,debit_card,43438
12522,credit_card,18151
12523,credit_card,2798
12524,wallet,4688
12525,credit_card,73116
12526,credit_card,1779
12527,credit_card,11818
12528,wallet,103463
12529,credit_card,3462
12530,debit_card,2316
12531,upi,58978
12532,wallet,35294
12533,wallet,7271
12534,upi,29178
12535,wallet,40032
12536,wallet,15255
12537,credit_card,234
12538,credit_card,3838
12539,wallet,16278
12540,upi,43091
12541,credit_card,4257
12542,wallet,9015
12543,credit_card,9891
12544,credit_card,19397
12545,credit_card,41172
12546,credit_card,66246
12547,debit_card,7121
12548,wallet,96302
12549,upi,41452
12550,credit_card,34612
12551,upi,63477
12552,upi,102497
12553,debit_card,9159
12554,credit_card,676
12555,debit_card,4796
12556,debit_card,69162
12557,debit_card,30869
12558,wallet,51071
12559,upi,36260
12560,upi,337
12561,upi,9631
12562,credit_card,1221
12563,wallet,34799
12564,upi,47977
12565,credit_card,1548
12566,credit_card,3474
12567,upi,7794
12568,debit_card,98364
12569,credit_card,8886
12570,upi,8579
12571,debit_card,3478
12572,credit_card,18807
12573,upi,47344
12574,debit_card,2239
12575,upi,55478
12576,wallet,11324
12577,debit_card,5099
12578,credit_card,23711
12579,debit_card,10095
12580,upi,777
12581,debit_card,13838
12582,upi,11732
12583,credit_card,4013
12584,credit_card,6599
12585,credit_card,13638
12586,debit_card,2181
12587,credit_card,3516
12588,credit_card,12967
12589,credit_card,6154
12590,wallet,11642
12591,debit_card,48519
12592,wallet,4779
12593,upi,4652
12594,upi,12089
12595,upi,19716
12596,upi,39223
12597,wallet,29165
12598,credit_card,23273
12599,upi,2613
12600,credit_card,16708
12601,upi,20156
12602,upi,1460
12603,upi,11300
12604,debit_card,4349
12605,wallet,17819
12606,upi,10329
12607,upi,21234
12608,upi,27266
12609,credit_card,5035
12610,wallet,3873
12611,debit_card,54535
12612,wallet,13108
12613,credit_card,28854
12614,credit_card,42692
12615,wallet,45638
12616,credit_card,6678
12617,debit_card,4991
12618,wallet,9735
12619,wallet,2404
12620,upi,23003
12621,credit_card,11408
12622,credit_card,8955
12623,credit_card,18887
12624,wallet,6241
12625,wallet,8292
12626,upi,1384
12627,debit_card,13806
12628,wallet,12289
12629,wallet,11148
12630,debit_card,26446
12631,debit_card,63564
12632,debit_card,2898
12633,wallet,48295
12634,debit_card,2231
12635,upi,53305
12636,debit_card,1562
12637,wallet,4426
12638,wallet,5948
12639,credit_card,1665
12640,debit_card,19066
12641,credit_card,26263
12642,wallet,37917
12643,debit_card,11998
12644,upi,38341
12645,credit_card,17937
12646,wallet,3133
12647,credit_card,3566
12648,wallet,27916
12649,wallet,19081
12650,credit_card,30086
12651,debit_card,815
12652,credit_card,8600
12653,debit_card,58929
12654,upi,46999
12655,wallet,2179
12656,credit_card,38132
12657,credit_card,2995
12658,wallet,13570
12659,debit_card,8026
12660,upi,11451
12661,debit_card,50030
12662,debit_card,45269
12663,credit_card,8427
12664,debit_card,10743
12665,upi,3598
12666,debit_card,5012
12667,credit_card,65503
12668,upi,17558
12669,wallet,25409
12670,wallet,17522
12671,debit_card,3486
12672,upi,1213
12673,debit_card,27614
12674,wallet,2112
12675,upi,58951
12676,upi,54006
12677,upi,31316
12678,credit_card,29085
12679,credit_card,57818
12680,upi,44422
12681,credit_card,9135
12682,wallet,26352
12683,debit_card,2683
12684,debit_card,8599
12685,credit_card,10972
12686,upi,7533
12687,wallet,48074
12688,credit_card,11722
12689,credit_card,15673
12690,debit_card,4496
12691,credit_card,1456
12692,upi,50215
12693,wallet,63071
12694,upi,6348
12695,wallet,14668
12696,upi,4330
12697,wallet,747
12698,debit_card,34137
12699,debit_card,2407
12700,debit_card,42083
12701,debit_card,1533
12702,debit_card,11795
12703,wallet,36130
12704,credit_card,9301
12705,upi,51285
12706,credit_card,21553
12707,upi,12904
12708,credit_card,4822
12709,wallet,39262
12710,debit_card,41133
12711,upi,40852
12712,debit_card,31659
12713,credit_card,14574
12714,upi,7266
12715,upi,15306
12716,wallet,520
12717,credit_card,1150
12718,upi,47056
12719,debit_card,27676
12720,debit_card,17839
12721,debit_card,43123
12722,upi,5748
12723,credit_card,4113
12724,debit_card,5469
12725,credit_card,7655
12726,debit_card,35968
12727,credit_card,2796
12728,wallet,18350
12729,wallet,36442
12730,debit_card,14290
12731,credit_card,17486
12732,wallet,10231
12733,wallet,5203
12734,credit_card,1333
12735,upi,6285
12736,debit_card,24699
12737,wallet,5104
12738,wallet,14362
12739,debit_card,4401
12740,credit_card,8556
12741,credit_card,12835
12742,credit_card,10509
12743,credit_card,6941
12744,debit_card,894
12745,wallet,8671
12746,upi,28387
12747,wallet,49248
12748,upi,20950
12749,wallet,4457
12750,wallet,12612
12751,wallet,5402
12752,wallet,2491
12753,debit_card,39173
12754,upi,1202
12755,credit_card,293
12756,debit_card,19857
12757,credit_card,13632
12758,upi,37239
12759,upi,364
12760,credit_card,63504
12761,debit_card,14243
12762,wallet,25610
12763,upi,2075
12764,upi,2871
12765,credit_card,6257
12766,upi,51303
12767,wallet,27071
12768,upi,17657
12769,upi,30695
12770,debit_card,41736
12771,debit_card,20289
12772,wallet,3930
12773,debit_card,1908
12774,upi,45277
12775,wallet,20741
12776,upi,4201
12777,credit_card,75114
12778,wallet,59688
12779,credit_card,12755
12780,credit_card,1971
12781,debit_card,124
12782,credit_card,594
12783,upi,1605
12784,upi,5327
12785,debit_card,53804
12786,upi,2845
12787,wallet,4877
12788,upi,6506
12789,wallet,39979
12790,credit_card,8039
12791,wallet,1294
12792,wallet,2016
12793,debit_card,12482
12794,wallet,29323
12795,wallet,28264
12796,debit_card,25465
12797,wallet,35503
12798,credit_card,7364
12799,debit_card,35268
12800,credit_card,340
12801,wallet,46123
12802,wallet,55966
12803,credit_card,415
12804,wallet,995
12805,credit_card,18418
12806,credit_card,10761
12807,debit_card,10594
12808,wallet,30701
12809,credit_card,28115
12810,wallet,8148
12811,debit_card,3345
12812,upi,6029
12813,credit_card,393
12814,credit_card,11427
12815,wallet,3558
12816,upi,19371
12817,debit_card,1623
12818,debit_card,1411
12819,credit_card,40299
12820,credit_card,112
12821,credit_card,25627
12822,debit_card,2160
12823,upi,50743
12824,wallet,10937
12825,upi,49635
12826,debit_card,8644
12827,upi,4470
12828,wallet,19016
12829,debit_card,17724
12830,upi,44926
12831,wallet,12475
12832,upi,2309
12833,credit_card,31655
12834,credit_card,1809
12835,credit_card,9396
12836,credit_card,2064
12837,debit_card,15062
12838,debit_card,29723
12839,wallet,20538
12840,credit_card,253
12841,credit_card,43186
12842,credit_card,43187
12843,wallet,50342
12844,upi,3510
12845,upi,46857
12846,credit_card,36839
12847,wallet,48228
12848,debit_card,18979
12849,upi,34015
12850,upi,19517
12851,debit_card,4846
12852,debit_card,3312
12853,upi,29174
12854,debit_card,25173
12855,wallet,2840
12856,upi,38088
12857,wallet,1512
12858,upi,107806
12859,credit_card,3494
12860,wallet,1060
12861,debit_card,2741
12862,credit_card,15934
12863,debit_card,3086
12864,credit_card,21418
12865,upi,60284
12866,upi,20287
12867,wallet,8714
12868,wallet,18998
12869,credit_card,12088
12870,wallet,4857
12871,credit_card,15143
12872,debit_card,8998
12873,debit_card,10560
12874,credit_card,10736
12875,wallet,6078
12876,wallet,26536
12877,wallet,12743
12878,upi,2444
12879,wallet,6829
12880,upi,1822
12881,wallet,112035
12882,upi,20180
12883,credit_card,24840
12884,wallet,55403
12885,wallet,4712
12886,credit_card,10169
12887,debit_card,50120
12888,wallet,827
12889,debit_card,43271
12890,credit_card,10308
12891,debit_card,781
12892,wallet,27229
12893,debit_card,12113
12894,wallet,7199
12895,upi,27447
12896,upi,33224
